#HEADER:Level,LevelCategory,AreaCode,AreaName
2,KECAMATAN,4224,ALAPAN
2,KECAMATAN,4204,TEUPAH SELATAN
2,KECAMATAN,4189,SIMEULUE BARAT
2,KECAMATAN,4178,TELUK DALAM
2,KECAMATAN,4148,SIMEULUE TIMUR
2,KECAMATAN,4129,TEUPAH BARAT
2,KECAMATAN,4112,SALANG
2,KECAMATAN,83456,SIMEULUE CUT
1,KABUPATEN/KOTA,4233,ACEH SINGKIL
2,KECAMATAN,4234,PULAU BANYAK
2,KECAMATAN,4355,KUALA BARU
2,KECAMATAN,4348,SINGKOHOR
2,KECAMATAN,4336,SURO MAKMUR
2,KECAMATAN,4329,DANAU PARIS
2,KECAMATAN,4321,SINGKIL UTARA
2,KECAMATAN,4311,KOTA BAHARU
2,KECAMATAN,4285,GUNUNG MERIAH
2,KECAMATAN,4268,SINGKIL
2,KECAMATAN,4242,SIMPANG KANAN
2,KECAMATAN,4360,PULAU BANYAK BARAT
1,KABUPATEN/KOTA,4362,BIREUEN
2,KECAMATAN,4363,SAMALANGA
2,KECAMATAN,4925,PEUSANGAN SELATAN
2,KECAMATAN,4903,PEUSANGAN SIBLAH KRUENG
2,KECAMATAN,4882,KUALA
2,KECAMATAN,4858,KOTA JUANG
2,KECAMATAN,4835,PEULIMBANG
2,KECAMATAN,4793,SIMPANG MAMPLAM
2,KECAMATAN,4746,JANGKA
2,KECAMATAN,4709,JULI
2,KECAMATAN,4689,PANDRAH
2,KECAMATAN,4648,GANDAPURA
2,KECAMATAN,4620,MAKMUR
2,KECAMATAN,4550,PEUSANGAN
2,KECAMATAN,4507,JEUMPA
2,KECAMATAN,4454,PEUDADA
2,KECAMATAN,4410,JEUNIEB
2,KECAMATAN,4947,KUTA BLANG
1,KABUPATEN/KOTA,4989,ACEH BARAT DAYA
2,KECAMATAN,4990,BLANG PIDIE
2,KECAMATAN,5027,MANGGENG
2,KECAMATAN,5045,SUSOH
2,KECAMATAN,5074,KUALA BATEE
2,KECAMATAN,5093,BABAH ROT
2,KECAMATAN,5104,LEMBAH SABIL
2,KECAMATAN,5118,SETIA
2,KECAMATAN,5127,JEUMPA
1,KABUPATEN/KOTA,5138,GAYO LUES
2,KECAMATAN,5139,KUTAPANJANG
2,KECAMATAN,5265,PANTAN CUACA
2,KECAMATAN,5254,BLANGJERANGO
2,KECAMATAN,5244,PUTERI BETUNG
2,KECAMATAN,5231,BLANGPEGAYON
2,KECAMATAN,5221,DABUN GELANG
2,KECAMATAN,5211,PINING
2,KECAMATAN,5187,TERANGUN
2,KECAMATAN,5173,RIKIT GAIB
2,KECAMATAN,5152,BLANGKEJEREN
2,KECAMATAN,5275,TERIPE JAYA
1,KABUPATEN/KOTA,5286,ACEH JAYA
2,KECAMATAN,5287,TEUNOM
2,KECAMATAN,5324,KRUENG SABEE
2,KECAMATAN,5342,SETIA BAKTI
2,KECAMATAN,5356,SAMPOINIET
2,KECAMATAN,5394,JAYA
2,KECAMATAN,5443,PANGA
2,KECAMATAN,83451,INDRA JAYA
2,KECAMATAN,83452,DARUL HIKMAH
2,KECAMATAN,83453,PASIE RAYA
1,KABUPATEN/KOTA,5463,NAGAN RAYA
2,KECAMATAN,5464,KUALA
2,KECAMATAN,83454,TRIPA MAKMUR
2,KECAMATAN,5671,TADU RAYA
2,KECAMATAN,5654,KUALA PESISIR
2,KECAMATAN,5634,SUKA MAKMUE
2,KECAMATAN,5581,DARUL MAKMUR
2,KECAMATAN,5552,BEUTONG
2,KECAMATAN,5517,SEUNAGAN TIMUR
2,KECAMATAN,5482,SEUNAGAN
2,KECAMATAN,83457,BEUTONG ATEUH BANGGALANG
1,KABUPATEN/KOTA,5694,ACEH TAMIANG
2,KECAMATAN,5695,MANYAK PAYED
2,KECAMATAN,5899,TENGGULUN
2,KECAMATAN,5883,BANDAR PUSAKA
2,KECAMATAN,5872,BANDA MULIA
2,KECAMATAN,5855,RANTAU
2,KECAMATAN,5845,TAMIANG HULU
2,KECAMATAN,5829,KEJURUAN MUDA
2,KECAMATAN,5823,KOTA KUALASIMPANG
2,KECAMATAN,5798,SERUWAY
2,KECAMATAN,5766,KARANG BARU
2,KECAMATAN,5732,BENDAHARA
2,KECAMATAN,5905,SEKERAK
1,KABUPATEN/KOTA,5920,BENER MERIAH
2,KECAMATAN,5921,TIMANG GAJAH
2,KECAMATAN,6139,MESIDAH
2,KECAMATAN,6126,BENER KELIPAH
2,KECAMATAN,6098,PERMATA
2,KECAMATAN,6081,SYIAH UTAMA
2,KECAMATAN,6045,BANDAR
2,KECAMATAN,6017,WIH PESAM
2,KECAMATAN,5976,BUKIT
2,KECAMATAN,5952,PINTU RIME GAYO
2,KECAMATAN,6155,GAJAH PUTIH
1,KABUPATEN/KOTA,6166,PIDIE JAYA
2,KECAMATAN,6167,MEUREUDU
2,KECAMATAN,6198,ULIM
2,KECAMATAN,6229,JANGKA BUYA
2,KECAMATAN,6248,BANDAR DUA
2,KECAMATAN,6294,MEURAH DUA
2,KECAMATAN,6314,BANDAR BARU
2,KECAMATAN,6358,PANTERAJA
2,KECAMATAN,6369,TRIENGGADENG
1,KABUPATEN/KOTA,6397,KOTA BANDA ACEH
2,KECAMATAN,6398,BAITURRAHMAN
2,KECAMATAN,6409,KUTA ALAM
2,KECAMATAN,6421,MEURAXA
2,KECAMATAN,6438,SYIAH KUALA
2,KECAMATAN,6449,LUENG BATA
2,KECAMATAN,6459,KUTA RAJA
2,KECAMATAN,6466,BANDA RAYA
2,KECAMATAN,6477,JAYA BARU
2,KECAMATAN,6487,ULEE KARENG
1,KABUPATEN/KOTA,6497,KOTA SABANG
2,KECAMATAN,6498,SUKAKARYA
2,KECAMATAN,6507,SUKAJAYA
1,KABUPATEN/KOTA,6518,KOTA LHOKSEUMAWE
2,KECAMATAN,6519,MUARA DUA
2,KECAMATAN,6537,BANDA SAKTI
2,KECAMATAN,6556,BLANG MANGAT
2,KECAMATAN,6579,MUARA SATU
1,KABUPATEN/KOTA,6591,KOTA LANGSA
2,KECAMATAN,6592,LANGSA TIMUR
2,KECAMATAN,6607,LANGSA BARAT
2,KECAMATAN,6617,LANGSA KOTA
2,KECAMATAN,6628,LANGSA LAMA
2,KECAMATAN,6638,LANGSA BARO
1,KABUPATEN/KOTA,6648,KOTA SUBULUSSALAM
2,KECAMATAN,6649,SIMPANG KIRI
2,KECAMATAN,6664,PENANGGALAN
2,KECAMATAN,6675,RUNDENG
2,KECAMATAN,6699,SULTAN DAULAT
2,KECAMATAN,6717,LONGKIB
0,PROVINSI,6728,SUMATERA UTARA
1,KABUPATEN/KOTA,7240,TAPANULI TENGAH
2,KECAMATAN,7241,BARUS
2,KECAMATAN,7361,ANDAM DEWI
2,KECAMATAN,7376,SITAHUIS
2,KECAMATAN,7383,TUKKA
2,KECAMATAN,7392,BADIRI
2,KECAMATAN,7402,PASARIBU TOBING
2,KECAMATAN,7411,BARUS UTARA
2,KECAMATAN,7418,SUKA BANGUN
2,KECAMATAN,7425,LUMUT
2,KECAMATAN,7352,SIRANDORUNG
2,KECAMATAN,7340,SORKAM BARAT
2,KECAMATAN,7255,SORKAM
2,KECAMATAN,7271,PANDAN
2,KECAMATAN,7281,PINANGSORI
2,KECAMATAN,7289,MANDUAMAS
2,KECAMATAN,7299,KOLANG
2,KECAMATAN,7312,TAPIAN NAULI
2,KECAMATAN,7322,SIBABANGUN
2,KECAMATAN,7330,SOSOR GADONG
2,KECAMATAN,7432,SARUDIK
1,KABUPATEN/KOTA,7438,TAPANULI UTARA
2,KECAMATAN,7439,TARUTUNG
2,KECAMATAN,7668,GAROGA
2,KECAMATAN,7645,PANGARIBUAN
2,KECAMATAN,7621,SIPAHUTAR
2,KECAMATAN,7606,PARMONANGAN
2,KECAMATAN,7591,PAGARAN
2,KECAMATAN,7557,PURBA TUA
2,KECAMATAN,7548,SIMANGUMBAN
2,KECAMATAN,7534,PAHAE JAE
2,KECAMATAN,7514,PAHAE JULU
2,KECAMATAN,7499,SIPOHOLON
2,KECAMATAN,7484,ADIAN KOTING
2,KECAMATAN,7471,SIATAS BARITA
2,KECAMATAN,7681,MUARA
1,KABUPATEN/KOTA,7697,TAPANULI SELATAN
2,KECAMATAN,7698,ANGKOLA BARAT
2,KECAMATAN,7931,TANO TOMBANGAN ANGKOLA
2,KECAMATAN,7921,MUARA BATANG TORU
2,KECAMATAN,7908,AEK BILAH
2,KECAMATAN,7888,SAYUR MATINGGI
2,KECAMATAN,7875,MARANCAR
2,KECAMATAN,7864,ARSE
2,KECAMATAN,7827,BATANG ANGKOLA
2,KECAMATAN,7809,ANGKOLA SELATAN
2,KECAMATAN,7794,SAIPAR DOLOK HOLE
2,KECAMATAN,7753,SIPIROK
2,KECAMATAN,7737,ANGKOLA TIMUR
2,KECAMATAN,7713,BATANG TORU
2,KECAMATAN,7949,ANGKOLA SANGKUNUR
1,KABUPATEN/KOTA,7960,NIAS
2,KECAMATAN,7961,HILIDUHO
2,KECAMATAN,8082,ULUGAWO
2,KECAMATAN,8069,BOTOMUZOI
2,KECAMATAN,8056,HILISERANGKAI
2,KECAMATAN,8020,BAWOLATO
2,KECAMATAN,8001,IDANO GAWO
2,KECAMATAN,7975,GIDO
1,KABUPATEN/KOTA,8094,LANGKAT
2,KECAMATAN,8095,BAHOROK
2,KECAMATAN,8302,BABALAN
2,KECAMATAN,8311,PANGKALAN SUSU
2,KECAMATAN,8323,BESITANG
2,KECAMATAN,8334,SEI LEPAN
2,KECAMATAN,8350,BRANDAN BARAT
2,KECAMATAN,8358,BATANG SERANGAN
2,KECAMATAN,8368,SAWIT SEBERANG
2,KECAMATAN,8376,SIRAPIT
2,KECAMATAN,8387,KUTAMBARU
2,KECAMATAN,8289,GEBANG
2,KECAMATAN,8274,PADANG TUALANG
2,KECAMATAN,8254,TANJUNG PURA
2,KECAMATAN,8115,SALAPIAN
2,KECAMATAN,8133,KUALA
2,KECAMATAN,8151,SEI BINGEI
2,KECAMATAN,8168,BINJAI
2,KECAMATAN,8176,SELESAI
2,KECAMATAN,8191,STABAT
2,KECAMATAN,8204,WAMPU
2,KECAMATAN,8220,SECANGGANG
2,KECAMATAN,8240,HINAI
2,KECAMATAN,8398,PEMATANG JAYA
1,KABUPATEN/KOTA,8408,KARO
2,KECAMATAN,8409,KABANJAHE
2,KECAMATAN,8655,NAMAN TERAN
2,KECAMATAN,8645,MERDEKA
2,KECAMATAN,8637,DOLAT RAYAT
2,KECAMATAN,8620,KUTABULUH
2,KECAMATAN,8602,SIMPANG EMPAT
2,KECAMATAN,8593,PAYUNG
2,KECAMATAN,8580,MARDINGDING
2,KECAMATAN,8564,LAUBALENG
2,KECAMATAN,8544,TIGABINANGA
2,KECAMATAN,8519,JUHAR
2,KECAMATAN,8496,MUNTE
2,KECAMATAN,8476,MEREK
2,KECAMATAN,8453,TIGAPANAH
2,KECAMATAN,8433,BARUSJAHE
2,KECAMATAN,8423,BERASTAGI
2,KECAMATAN,8670,TIGANDERKET
1,KABUPATEN/KOTA,8688,DELI SERDANG
2,KECAMATAN,8689,GUNUNG MERIAH
2,KECAMATAN,8966,DELI TUA
2,KECAMATAN,8973,SUNGGAL
2,KECAMATAN,8991,HAMPARAN PERAK
2,KECAMATAN,9012,LABUHAN DELI
2,KECAMATAN,9018,PERCUT SEI TUAN
2,KECAMATAN,9039,BATANG KUIS
2,KECAMATAN,9051,LUBUK PAKAM
2,KECAMATAN,9065,PAGAR MERBAU
2,KECAMATAN,9082,PANTAI LABU
2,KECAMATAN,8957,PATUMBAK
2,KECAMATAN,8936,STM HULU
2,KECAMATAN,8702,TANJUNG MORAWA
2,KECAMATAN,8729,SIBOLANGIT
2,KECAMATAN,8760,KUTALIMBARU
2,KECAMATAN,8775,PANCUR BATU
2,KECAMATAN,8801,NAMORAMBE
2,KECAMATAN,8856,STM HILIR
2,KECAMATAN,8872,BANGUN PURBA
2,KECAMATAN,8906,GALANG
2,KECAMATAN,9102,BERINGIN
1,KABUPATEN/KOTA,9114,SIMALUNGUN
2,KECAMATAN,9115,SIANTAR
2,KECAMATAN,9326,HUTA BAYU RAJA
2,KECAMATAN,9340,JAWA MARAJA BAH JAMBI
2,KECAMATAN,9349,DOLOK PARDAMEAN
2,KECAMATAN,9360,PEMATANG BANDAR
2,KECAMATAN,9372,BANDAR HULUAN
2,KECAMATAN,9382,BANDAR
2,KECAMATAN,9397,BANDAR MASILAM
2,KECAMATAN,9407,SILIMAKUTA
2,KECAMATAN,9414,DOLOK SILAU
2,KECAMATAN,9424,SILOU KAHEAN
2,KECAMATAN,9441,TAPIAN DOLOK
2,KECAMATAN,9452,RAYA
2,KECAMATAN,9470,UJUNG PADANG
2,KECAMATAN,9310,DOLOK BATU NANGGAR
2,KECAMATAN,9304,GIRSANG SIPANGAN BOLON
2,KECAMATAN,9298,HARANGGAOL HORISON
2,KECAMATAN,9133,GUNUNG MALELA
2,KECAMATAN,9150,GUNUNG MALIGAS
2,KECAMATAN,9160,PANEI
2,KECAMATAN,9172,PANOMBEIAN PANE
2,KECAMATAN,9182,JORLANG HATARAN
2,KECAMATAN,9192,RAYA KAHEAN
2,KECAMATAN,9204,BOSAR MALIGAS
2,KECAMATAN,9220,SIDAMANIK
2,KECAMATAN,9234,PEMATANG SIDAMANIK
2,KECAMATAN,9245,TANAH JAWA
2,KECAMATAN,9266,HATONDUHAN
2,KECAMATAN,9276,DOLOK PANRIBUAN
2,KECAMATAN,9287,PURBA
2,KECAMATAN,9488,PAMATANG SILIMA HUTA
1,KABUPATEN/KOTA,9497,ASAHAN
2,KECAMATAN,9498,MERANTI
2,KECAMATAN,9641,RAHUNING
2,KECAMATAN,9649,SEI DADAP
2,KECAMATAN,9660,SEI KEPAYANG BARAT
2,KECAMATAN,9667,SEI KEPAYANG TIMUR
2,KECAMATAN,9673,TINGGI RAJA
2,KECAMATAN,9681,SETIA JANJI
2,KECAMATAN,9687,SILAU LAUT
2,KECAMATAN,9693,RAWANG PANCA ARGA
2,KECAMATAN,9701,PULO BANDRING
2,KECAMATAN,9712,TELUK DALAM
2,KECAMATAN,9631,AEK SONGSONGAN
2,KECAMATAN,9618,KOTA KISARAN TIMUR
2,KECAMATAN,9604,KOTA KISARAN BARAT
2,KECAMATAN,9506,AIR JOMAN
2,KECAMATAN,9514,TANJUNG BALAI
2,KECAMATAN,9523,SEI KEPAYANG
2,KECAMATAN,9530,SIMPANG EMPAT
2,KECAMATAN,9539,AIR BATU
2,KECAMATAN,9552,PULAU RAKYAT
2,KECAMATAN,9565,BANDAR PULAU
2,KECAMATAN,9576,BUNTU PANE
2,KECAMATAN,9586,BANDAR PASIR MANDOGE
2,KECAMATAN,9596,AEK KUASAN
2,KECAMATAN,9719,AEK LEDONG
1,KABUPATEN/KOTA,9727,LABUHANBATU
2,KECAMATAN,9728,RANTAU UTARA
2,KECAMATAN,9739,RANTAU SELATAN
2,KECAMATAN,9749,BILAH BARAT
2,KECAMATAN,9760,BILAH HILIR
2,KECAMATAN,9774,BILAH HULU
2,KECAMATAN,9799,PANGKATAN
2,KECAMATAN,9807,PANAI TENGAH
2,KECAMATAN,9818,PANAI HILIR
2,KECAMATAN,9827,PANAI HULU
1,KABUPATEN/KOTA,9835,DAIRI
2,KECAMATAN,9836,SIDIKALANG
2,KECAMATAN,10009,SILAHISABUNGAN
2,KECAMATAN,10003,BRAMPU
2,KECAMATAN,9994,GUNUNG SITEMBER
2,KECAMATAN,9984,LAE PARIRA
2,KECAMATAN,9972,PARBULUAN
2,KECAMATAN,9958,PEGAGAN HILIR
2,KECAMATAN,9947,SIEMPAT NEMPU HILIR
2,KECAMATAN,9934,SIEMPAT NEMPU HULU
2,KECAMATAN,9914,TANAH PINEM
2,KECAMATAN,9897,SILIMA PUNGGA PUNGA
2,KECAMATAN,9883,SIEMPAT NEMPU
2,KECAMATAN,9868,TIGALINGGA
2,KECAMATAN,9848,SUMBUL
2,KECAMATAN,10015,SITINJO
1,KABUPATEN/KOTA,10020,TOBA SAMOSIR
2,KECAMATAN,10021,BALIGE
2,KECAMATAN,83408,BONATUA LUNASI
2,KECAMATAN,10213,SIANTAR NARUMONDA
2,KECAMATAN,10206,TAMPAHAN
2,KECAMATAN,10200,NASSAU
2,KECAMATAN,10191,SIGUMPAR
2,KECAMATAN,10173,ULUAN
2,KECAMATAN,10157,LUMBAN JULU
2,KECAMATAN,10147,AJIBATA
2,KECAMATAN,10120,PORSEA
2,KECAMATAN,10113,BORBOR
2,KECAMATAN,10102,PINTU POHAN MERANTI
2,KECAMATAN,10091,HABINSARAN
2,KECAMATAN,10076,SILAEN
2,KECAMATAN,10055,LAGUBOTI
2,KECAMATAN,83409,PARMAKSIAN
1,KABUPATEN/KOTA,10227,MANDAILING NATAL
2,KECAMATAN,10228,PANYABUNGAN KOTA
2,KECAMATAN,10485,LINGGA BAYU
2,KECAMATAN,10505,BATAHAN
2,KECAMATAN,10524,NATAL
2,KECAMATAN,10554,MUARA BATANG GADIS
2,KECAMATAN,10569,RANTO BAEK
2,KECAMATAN,10588,HUTA BARGOT
2,KECAMATAN,10602,PUNCAK SORIK MARAPI
2,KECAMATAN,10614,PAKANTAN
2,KECAMATAN,10623,SINUNUKAN
2,KECAMATAN,10453,BATANG NATAL
2,KECAMATAN,10437,MUARA SIPONGI
2,KECAMATAN,10423,ULU PUNGKUT
2,KECAMATAN,10267,PANYABUNGAN UTARA
2,KECAMATAN,10280,PANYABUNGAN TIMUR
2,KECAMATAN,10296,PANYABUNGAN SELATAN
2,KECAMATAN,10308,PANYABUNGAN BARAT
2,KECAMATAN,10319,SIABU
2,KECAMATAN,10343,BUKIT MALINTANG
2,KECAMATAN,10355,KOTANOPAN
2,KECAMATAN,10392,LEMBAH SORIK MARAPI
2,KECAMATAN,10402,TAMBANGAN
2,KECAMATAN,10638,NAGA JUANG
1,KABUPATEN/KOTA,10646,NIAS SELATAN
2,KECAMATAN,10647,LOLOMATUA
2,KECAMATAN,11005,FANAYAMA
2,KECAMATAN,83459,ULUNOYO
2,KECAMATAN,83460,HURUNA
2,KECAMATAN,83462,ONOHAZUMBA
2,KECAMATAN,83464,ULUSUSUA
2,KECAMATAN,83466,SOMAMBAWA
2,KECAMATAN,83467,BORONADU
2,KECAMATAN,83468,SIMUK
2,KECAMATAN,10990,MAZO
2,KECAMATAN,10963,ARAMO
2,KECAMATAN,10674,GOMO
2,KECAMATAN,10699,LAHUSA
2,KECAMATAN,10735,HIBALA
2,KECAMATAN,10805,TELUK DALAM
2,KECAMATAN,10823,AMANDRAYA
2,KECAMATAN,10887,SUSUA
2,KECAMATAN,10902,MANIAMOLO
2,KECAMATAN,10917,HILIMEGAI
2,KECAMATAN,10929,TOMA
2,KECAMATAN,10941,MAZINO
2,KECAMATAN,10953,UMBUNASI
2,KECAMATAN,83471,TANAH MASA
1,KABUPATEN/KOTA,11022,PAKPAK BHARAT
2,KECAMATAN,11023,SITELU TALI URANG JEHE
2,KECAMATAN,11034,KERAJAAN
2,KECAMATAN,11045,SALAK
2,KECAMATAN,11052,SITELU TALI URANG JULU
2,KECAMATAN,11058,PERGETTENG GETTENG SENGKUT
2,KECAMATAN,11064,PAGINDAR
2,KECAMATAN,11069,TINADA
2,KECAMATAN,11076,SIEMPAT RUBE
1,KABUPATEN/KOTA,11083,HUMBANG HASUNDUTAN
2,KECAMATAN,11084,PARLILITAN
2,KECAMATAN,11216,PAKKAT
2,KECAMATAN,11203,ONAN GANJANG
2,KECAMATAN,11192,SIJAMAPOLANG
2,KECAMATAN,11162,DOLOK SANGGUL
2,KECAMATAN,11139,LINTONG NIHUTA
2,KECAMATAN,11127,PARANGINAN
2,KECAMATAN,11119,BAKTIRAJA
2,KECAMATAN,11105,POLLUNG
2,KECAMATAN,11237,TARABINTANG
1,KABUPATEN/KOTA,11247,SAMOSIR
2,KECAMATAN,11248,SIANJUR MULA MULA
2,KECAMATAN,11260,HARIAN
2,KECAMATAN,11279,ONAN RUNGGU
2,KECAMATAN,11292,NAINGGOLAN
2,KECAMATAN,11305,PALIPI
2,KECAMATAN,11319,RONGGUR NIHUTA
2,KECAMATAN,11328,PANGURURAN
2,KECAMATAN,11357,SIMANINDO
1,KABUPATEN/KOTA,11374,SERDANG BEDAGAI
2,KECAMATAN,11375,PANTAI CERMIN
2,KECAMATAN,11604,TEBING SYAHBANDAR
2,KECAMATAN,11593,SEI BAMBAN
2,KECAMATAN,11579,PEGAJAHAN
2,KECAMATAN,11564,TEBING TINGGI
2,KECAMATAN,11553,SERBA JADI
2,KECAMATAN,11543,SILINDA
2,KECAMATAN,11531,KOTARIH
2,KECAMATAN,11502,DOLOK MASIHUL
2,KECAMATAN,11481,SIPISPIS
2,KECAMATAN,11463,DOLOK MERAWAN
2,KECAMATAN,11457,BANDAR KHALIFAH
2,KECAMATAN,11448,TANJUNG BERINGIN
2,KECAMATAN,11417,TELUK MENGKUDU
2,KECAMATAN,11388,PERBAUNGAN
2,KECAMATAN,11615,BINTANG BAYU
1,KABUPATEN/KOTA,11635,BATU BARA
2,KECAMATAN,11636,MEDANG DERAS
2,KECAMATAN,11651,SEI SUKA
2,KECAMATAN,11665,AIR PUTIH
2,KECAMATAN,11679,LIMA PULUH
2,KECAMATAN,11707,TALAWI
2,KECAMATAN,11721,TANJUNG TIRAM
2,KECAMATAN,11734,SEI BALAI
1,KABUPATEN/KOTA,12208,PADANG LAWAS UTARA
2,KECAMATAN,12209,DOLOK SIGOMPULON
2,KECAMATAN,12254,DOLOK
2,KECAMATAN,12341,HALONGONAN
2,KECAMATAN,12386,PADANG BOLAK
2,KECAMATAN,12464,PADANG BOLAK JULU
2,KECAMATAN,12488,PORTIBI
2,KECAMATAN,12527,BATANG ONANG
2,KECAMATAN,12560,SIMANGAMBAT
2,KECAMATAN,12595,HULU SIHAPAS
1,KABUPATEN/KOTA,12606,PADANG LAWAS
2,KECAMATAN,12607,SOSOPAN
2,KECAMATAN,83407,AEK NABARA BARUMUN
2,KECAMATAN,83406,BARUMUN SELATAN
2,KECAMATAN,12891,BATANG LUBU SUTAM
2,KECAMATAN,12851,SOSA
2,KECAMATAN,12809,BARUMUN
2,KECAMATAN,12793,ULU BARUMUN
2,KECAMATAN,12761,HUTA RAJA TINGGI
2,KECAMATAN,12736,LUBUK BARUMUN
2,KECAMATAN,12708,HURISTAK
2,KECAMATAN,12630,BARUMUN TENGAH
2,KECAMATAN,83472,SIHAPAS BARUMUN
1,KABUPATEN/KOTA,6729,LABUHANBATU SELATAN
2,KECAMATAN,6730,KOTAPINANG
2,KECAMATAN,6741,KAMPUNG RAKYAT
2,KECAMATAN,6757,TORGAMBA
2,KECAMATAN,6772,SUNGAI KANAN
2,KECAMATAN,6782,SILANGKITANG
1,KABUPATEN/KOTA,6789,LABUHANBATU UTARA
2,KECAMATAN,6790,KUALUH HULU
2,KECAMATAN,6804,KUALUH LEIDONG
2,KECAMATAN,6812,KUALUH HILIR
2,KECAMATAN,6820,AEK KUO
2,KECAMATAN,6829,MARBAU
2,KECAMATAN,6862,AEK NATAS
2,KECAMATAN,6875,KUALUH SELATAN
1,KABUPATEN/KOTA,6888,NIAS UTARA
2,KECAMATAN,6889,LOTU
2,KECAMATAN,6983,LAHEWA
2,KECAMATAN,6973,AFULU
2,KECAMATAN,6964,TUGALA OYO
2,KECAMATAN,6949,ALASA
2,KECAMATAN,6942,ALASA TALUMUZOI
2,KECAMATAN,6930,NAMOHALU ESIWA
2,KECAMATAN,6923,SITOLU ORI
2,KECAMATAN,6914,TUHEMBERUA
2,KECAMATAN,6903,SAWO
2,KECAMATAN,7005,LAHEWA TIMUR
1,KABUPATEN/KOTA,7013,NIAS BARAT
2,KECAMATAN,7014,LAHOMI
2,KECAMATAN,7026,SIROMBU
2,KECAMATAN,7052,MANDREHE BARAT
2,KECAMATAN,7078,MANDREHE
2,KECAMATAN,7099,MANDREHE UTARA
2,KECAMATAN,7112,LOLOFITU MOI
1,KABUPATEN/KOTA,11743,KOTA MEDAN
2,KECAMATAN,11744,MEDAN KOTA
2,KECAMATAN,11844,MEDAN LABUHAN
2,KECAMATAN,11851,MEDAN TEMBUNG
2,KECAMATAN,11859,MEDAN MAIMUN
2,KECAMATAN,11866,MEDAN POLONIA
2,KECAMATAN,11872,MEDAN BARU
2,KECAMATAN,11879,MEDAN PERJUANGAN
2,KECAMATAN,11889,MEDAN PETISAH
2,KECAMATAN,11897,MEDAN TIMUR
2,KECAMATAN,11838,MEDAN MARELAN
2,KECAMATAN,11831,MEDAN JOHOR
2,KECAMATAN,11818,MEDAN AREA
2,KECAMATAN,11757,MEDAN SUNGGAL
2,KECAMATAN,11764,MEDAN HELVETIA
2,KECAMATAN,11772,MEDAN DENAI
2,KECAMATAN,11779,MEDAN BARAT
2,KECAMATAN,11786,MEDAN DELI
2,KECAMATAN,11793,MEDAN TUNTUNGAN
2,KECAMATAN,11803,MEDAN BELAWAN
2,KECAMATAN,11810,MEDAN AMPLAS
2,KECAMATAN,11909,MEDAN SELAYANG
1,KABUPATEN/KOTA,11916,KOTA PEMATANGSIANTAR
2,KECAMATAN,11917,SIANTAR TIMUR
2,KECAMATAN,11925,SIANTAR BARAT
2,KECAMATAN,11934,SIANTAR UTARA
2,KECAMATAN,11942,SIANTAR SELATAN
2,KECAMATAN,11949,SIANTAR MARIHAT
2,KECAMATAN,11957,SIANTAR MARTOBA
2,KECAMATAN,11965,SIANTAR SITALASARI
2,KECAMATAN,11971,SIANTAR MARIMBUN
1,KABUPATEN/KOTA,11978,KOTA SIBOLGA
2,KECAMATAN,11979,SIBOLGA UTARA
2,KECAMATAN,11985,SIBOLGA KOTA
2,KECAMATAN,11990,SIBOLGA SELATAN
2,KECAMATAN,11995,SIBOLGA SAMBAS
1,KABUPATEN/KOTA,12000,KOTA TANJUNG BALAI
2,KECAMATAN,12001,TANJUNG BALAI SELATAN
2,KECAMATAN,12008,TANJUNG BALAI UTARA
2,KECAMATAN,12014,SEI TUALANG RASO
2,KECAMATAN,12020,TELUK NIBUNG
2,KECAMATAN,12026,DATUK BANDAR
2,KECAMATAN,12032,DATUK BANDAR TIMUR
1,KABUPATEN/KOTA,12038,KOTA BINJAI
2,KECAMATAN,12039,BINJAI UTARA
2,KECAMATAN,12049,BINJAI KOTA
2,KECAMATAN,12057,BINJAI BARAT
2,KECAMATAN,12064,BINJAI TIMUR
2,KECAMATAN,12072,BINJAI SELATAN
1,KABUPATEN/KOTA,12081,KOTA TEBING TINGGI
2,KECAMATAN,12082,PADANG HULU
2,KECAMATAN,12090,RAMBUTAN
2,KECAMATAN,12098,PADANG HILIR
2,KECAMATAN,12106,BAJENIS
2,KECAMATAN,12114,TEBING TINGGI KOTA
1,KABUPATEN/KOTA,12122,KOTA PADANG SIDIMPUAN
2,KECAMATAN,12123,PADANGSIDIMPUAN UTARA
2,KECAMATAN,12140,PADANGSIDIMPUAN SELATAN
2,KECAMATAN,12153,PADANGSIDIMPUAN BATUNADUA
2,KECAMATAN,12169,PADANGSIDIMPUAN HUTAIMBARU
2,KECAMATAN,12180,PADANGSIDIMPUAN TENGGARA
2,KECAMATAN,12199,PADANGSIDIMPUAN ANGKOLA JULU
1,KABUPATEN/KOTA,7132,KOTA GUNUNGSITOLI
2,KECAMATAN,7133,GUNUNGSITOLI
2,KECAMATAN,7166,GUNUNGSITOLI SELATAN
2,KECAMATAN,7182,GUNUNGSITOLI UTARA
2,KECAMATAN,7193,GUNUNGSITOLI IDANOI
2,KECAMATAN,7230,GUNUNGSITOLI BARAT
0,PROVINSI,12920,SUMATERA BARAT
1,KABUPATEN/KOTA,12921,PESISIR SELATAN
2,KECAMATAN,12922,PANCUNG SOAL
2,KECAMATAN,83474,RANAH AMPEK HULU TAPAN
2,KECAMATAN,83473,AIRPURA
